generation,phase,state_id,mode_action,mode_count,population_size,agreement
3,after,64,2,14,20,0.7
3,after,65,1,10,20,0.5
3,after,66,2,16,20,0.8
3,after,67,2,11,20,0.55
3,after,68,2,8,20,0.4
3,after,69,2,9,20,0.45
3,after,70,2,13,20,0.65
3,after,71,2,11,20,0.55
3,after,72,1,9,20,0.45
3,after,73,2,15,20,0.75
3,after,74,2,16,20,0.8
3,after,75,0,8,20,0.4
3,after,76,2,11,20,0.55
3,after,77,0,9,20,0.45
3,after,78,1,11,20,0.55
3,after,79,2,13,20,0.65
3,after,80,0,10,20,0.5
3,after,81,0,11,20,0.55
3,after,82,2,12,20,0.6
3,after,83,1,10,20,0.5
3,after,84,1,10,20,0.5
3,after,85,0,9,20,0.45
3,after,86,0,10,20,0.5
3,after,87,1,10,20,0.5
3,after,88,2,11,20,0.55
3,after,89,2,12,20,0.6
3,after,90,2,13,20,0.65
3,after,91,2,10,20,0.5
3,after,92,2,15,20,0.75
3,after,93,1,8,20,0.4
3,after,94,1,10,20,0.5
3,after,95,2,15,20,0.75
3,after,96,2,9,20,0.45
3,after,97,2,10,20,0.5
3,after,98,1,10,20,0.5
3,after,99,0,8,20,0.4
3,after,100,2,13,20,0.65
3,after,101,1,8,20,0.4
3,after,102,2,15,20,0.75
3,after,103,2,14,20,0.7
3,after,104,2,15,20,0.75
3,after,105,2,11,20,0.55
3,after,106,2,17,20,0.85
3,after,107,1,7,20,0.35
3,after,108,2,16,20,0.8
3,after,109,0,10,20,0.5
3,after,110,1,8,20,0.4
3,after,111,1,10,20,0.5
3,after,112,2,14,20,0.7
3,after,113,2,14,20,0.7
3,after,114,2,15,20,0.75
3,after,115,1,10,20,0.5
3,after,116,2,12,20,0.6
3,after,117,2,16,20,0.8
3,after,118,2,16,20,0.8
3,after,119,2,14,20,0.7
3,after,120,2,8,20,0.4
3,after,121,0,8,20,0.4
3,after,122,2,16,20,0.8
3,after,123,1,10,20,0.5
3,after,124,2,12,20,0.6
3,after,125,1,9,20,0.45
3,after,126,2,14,20,0.7
3,after,127,1,13,20,0.65
3,after,128,2,14,20,0.7
3,after,129,1,9,20,0.45
3,after,130,2,8,20,0.4
3,before,0,0,10,20,0.5
3,before,1,1,10,20,0.5
3,before,2,1,10,20,0.5
3,before,3,2,15,20,0.75
3,before,4,2,15,20,0.75
3,before,5,0,10,20,0.5
3,before,6,2,15,20,0.75
3,before,7,1,10,20,0.5
3,before,8,1,10,20,0.5
3,before,9,2,15,20,0.75
3,before,10,2,15,20,0.75
3,before,11,1,10,20,0.5
3,before,12,2,15,20,0.75
3,before,13,2,9,20,0.45
3,before,14,2,15,20,0.75
3,before,15,1,10,20,0.5
3,before,16,0,10,20,0.5
3,before,17,1,10,20,0.5
3,before,18,1,10,20,0.5
3,before,19,1,10,20,0.5
3,before,20,0,10,20,0.5
3,before,21,1,10,20,0.5
3,before,22,2,15,20,0.75
3,before,23,2,15,20,0.75
3,before,24,1,10,20,0.5
3,before,25,2,9,20,0.45
3,before,26,2,15,20,0.75
3,before,27,2,11,20,0.55
3,before,28,0,10,20,0.5
3,before,29,1,10,20,0.5
3,before,30,0,10,20,0.5
3,before,31,2,15,20,0.75
3,before,32,2,15,20,0.75
3,before,33,1,10,20,0.5
3,before,34,2,15,20,0.75
3,before,35,2,9,20,0.45
3,before,36,1,12,20,0.6
3,before,37,1,10,20,0.5
3,before,38,2,15,20,0.75
3,before,39,0,10,20,0.5
3,before,40,1,10,20,0.5
3,before,41,0,10,20,0.5
3,before,42,0,10,20,0.5
3,before,43,1,13,20,0.65
3,before,44,0,9,20,0.45
3,before,45,1,10,20,0.5
3,before,46,2,15,20,0.75
3,before,47,2,15,20,0.75
3,before,48,2,15,20,0.75
3,before,49,2,15,20,0.75
3,before,50,2,15,20,0.75
3,before,51,1,10,20,0.5
3,before,52,2,15,20,0.75
3,before,53,2,15,20,0.75
3,before,54,2,11,20,0.55
3,before,55,2,15,20,0.75
3,before,56,1,10,20,0.5
3,before,57,2,10,20,0.5
3,before,58,2,11,20,0.55
3,before,59,1,10,20,0.5
3,before,60,1,10,20,0.5
3,before,61,1,10,20,0.5
3,before,62,0,10,20,0.5
3,before,63,1,10,20,0.5
3,before,64,2,15,20,0.75
3,before,65,1,10,20,0.5
3,before,66,2,15,20,0.75
3,before,67,1,11,20,0.55
3,before,68,0,9,20,0.45
3,before,69,1,10,20,0.5
3,before,70,2,15,20,0.75
3,before,71,2,15,20,0.75
3,before,72,1,10,20,0.5
3,before,73,2,15,20,0.75
3,before,74,2,19,20,0.95
3,before,75,0,10,20,0.5
3,before,76,2,9,20,0.45
3,before,77,0,10,20,0.5
3,before,78,1,10,20,0.5
3,before,79,2,15,20,0.75
3,before,80,1,10,20,0.5
3,before,81,1,10,20,0.5
3,before,82,2,14,20,0.7
3,before,83,1,10,20,0.5
3,before,84,1,10,20,0.5
3,before,85,0,10,20,0.5
3,before,86,1,10,20,0.5
3,before,87,1,10,20,0.5
3,before,88,2,15,20,0.75
3,before,89,1,9,20,0.45
3,before,90,2,15,20,0.75
3,before,91,2,15,20,0.75
3,before,92,2,15,20,0.75
3,before,93,0,10,20,0.5
3,before,94,1,10,20,0.5
3,before,95,2,15,20,0.75
3,before,96,2,9,20,0.45
3,before,97,2,9,20,0.45
3,before,98,1,10,20,0.5
3,before,99,0,10,20,0.5
3,before,100,2,15,20,0.75
3,before,101,2,9,20,0.45
3,before,102,2,15,20,0.75
3,before,103,2,15,20,0.75
3,before,104,2,15,20,0.75
3,before,105,1,9,20,0.45
3,before,106,2,15,20,0.75
3,before,107,0,10,20,0.5
3,before,108,2,15,20,0.75
3,before,109,1,10,20,0.5
3,before,110,0,10,20,0.5
3,before,111,1,10,20,0.5
3,before,112,2,15,20,0.75
3,before,113,2,15,20,0.75
3,before,114,2,15,20,0.75
3,before,115,1,10,20,0.5
3,before,116,2,9,20,0.45
3,before,117,2,15,20,0.75
3,before,118,2,15,20,0.75
3,before,119,2,15,20,0.75
3,before,120,0,10,20,0.5
3,before,121,0,10,20,0.5
3,before,122,2,10,20,0.5
3,before,123,1,10,20,0.5
3,before,124,2,9,20,0.45
3,before,125,0,10,20,0.5
3,before,126,2,15,20,0.75
3,before,127,1,11,20,0.55
3,before,128,1,10,20,0.5
3,before,129,0,9,20,0.45
3,before,130,0,10,20,0.5
4,after,0,2,12,20,0.6
4,after,1,1,19,20,0.95
4,after,2,1,15,20,0.75
4,after,3,2,19,20,0.95
4,after,4,2,20,20,1.0
4,after,5,1,12,20,0.6
4,after,6,2,16,20,0.8
4,after,7,1,17,20,0.85
4,after,8,2,13,20,0.65
4,after,9,2,15,20,0.75
4,after,10,2,17,20,0.85
4,after,11,1,17,20,0.85
4,after,12,2,17,20,0.85
4,after,13,2,11,20,0.55
4,after,14,2,15,20,0.75
4,after,15,1,16,20,0.8
4,after,16,2,9,20,0.45
4,after,17,1,16,20,0.8
4,after,18,2,14,20,0.7
4,after,19,1,16,20,0.8
4,after,20,1,11,20,0.55
4,after,21,1,17,20,0.85
4,after,22,2,19,20,0.95
4,after,23,2,19,20,0.95
4,after,24,1,15,20,0.75
4,after,25,2,18,20,0.9
4,after,26,2,17,20,0.85
4,after,27,2,17,20,0.85
4,after,28,2,11,20,0.55
4,after,29,1,16,20,0.8
4,after,30,2,14,20,0.7
4,after,31,2,16,20,0.8
4,after,32,2,16,20,0.8
4,after,33,1,16,20,0.8
4,after,34,2,16,20,0.8
4,after,35,2,12,20,0.6
4,after,36,1,18,20,0.9
4,after,37,1,16,20,0.8
4,after,38,2,15,20,0.75
4,after,39,2,14,20,0.7
4,after,40,1,16,20,0.8
4,after,41,1,10,20,0.5
4,after,42,2,16,20,0.8
4,after,43,2,11,20,0.55
4,after,44,2,13,20,0.65
4,after,45,1,17,20,0.85
4,after,46,2,16,20,0.8
4,after,47,1,11,20,0.55
4,after,48,2,15,20,0.75
4,after,49,2,20,20,1.0
4,after,50,2,12,20,0.6
4,after,51,1,18,20,0.9
4,after,52,1,12,20,0.6
4,after,53,2,16,20,0.8
4,after,54,2,13,20,0.65
4,after,55,1,12,20,0.6
4,after,56,1,15,20,0.75
4,after,57,1,13,20,0.65
4,after,58,2,15,20,0.75
4,after,59,1,17,20,0.85
4,after,60,1,17,20,0.85
4,after,61,1,14,20,0.7
4,after,62,1,10,20,0.5
4,after,63,1,17,20,0.85
4,after,64,2,15,20,0.75
4,after,65,1,17,20,0.85
4,after,66,2,14,20,0.7
4,after,67,2,12,20,0.6
4,after,68,2,15,20,0.75
4,after,69,2,15,20,0.75
4,after,70,1,13,20,0.65
4,after,71,1,10,20,0.5
4,after,72,2,10,20,0.5
4,after,73,2,15,20,0.75
4,after,74,2,19,20,0.95
4,after,75,2,14,20,0.7
4,after,76,2,13,20,0.65
4,after,77,2,15,20,0.75
4,after,78,1,16,20,0.8
4,after,79,2,15,20,0.75
4,after,80,2,15,20,0.75
4,after,81,1,16,20,0.8
4,after,82,2,14,20,0.7
4,after,83,1,15,20,0.75
4,after,84,1,16,20,0.8
4,after,85,2,14,20,0.7
4,after,86,1,16,20,0.8
4,after,87,1,16,20,0.8
4,after,88,2,15,20,0.75
4,after,89,2,11,20,0.55
4,after,90,2,12,20,0.6
4,after,91,2,12,20,0.6
4,after,92,2,11,20,0.55
4,after,93,1,9,20,0.45
4,after,94,1,16,20,0.8
4,after,95,2,16,20,0.8
4,after,96,2,12,20,0.6
4,after,97,1,13,20,0.65
4,after,98,1,15,20,0.75
4,after,99,2,14,20,0.7
4,after,100,2,16,20,0.8
4,after,101,1,14,20,0.7
4,after,102,2,17,20,0.85
4,after,103,2,12,20,0.6
4,after,104,2,18,20,0.9
4,after,105,1,14,20,0.7
4,after,106,2,16,20,0.8
4,after,107,2,15,20,0.75
4,after,108,2,17,20,0.85
4,after,109,1,9,20,0.45
4,after,110,1,11,20,0.55
4,after,111,1,17,20,0.85
4,after,112,2,16,20,0.8
4,after,113,2,17,20,0.85
4,after,114,2,16,20,0.8
4,after,115,1,16,20,0.8
4,after,116,2,17,20,0.85
4,after,117,2,19,20,0.95
4,after,118,2,18,20,0.9
4,after,119,2,15,20,0.75
4,after,120,2,16,20,0.8
4,after,121,2,15,20,0.75
4,after,122,2,18,20,0.9
4,after,123,1,17,20,0.85
4,after,124,2,15,20,0.75
4,after,125,1,15,20,0.75
4,after,126,2,15,20,0.75
4,after,127,1,17,20,0.85
4,after,128,2,16,20,0.8
4,after,129,1,13,20,0.65
4,after,130,2,14,20,0.7
4,before,0,2,12,20,0.6
4,before,1,1,18,20,0.9
4,before,2,1,17,20,0.85
4,before,3,2,20,20,1.0
4,before,4,2,20,20,1.0
4,before,5,1,13,20,0.65
4,before,6,2,20,20,1.0
4,before,7,1,17,20,0.85
4,before,8,2,13,20,0.65
4,before,9,2,14,20,0.7
4,before,10,2,14,20,0.7
4,before,11,1,17,20,0.85
4,before,12,2,20,20,1.0
4,before,13,2,14,20,0.7
4,before,14,2,14,20,0.7
4,before,15,1,18,20,0.9
4,before,16,2,14,20,0.7
4,before,17,1,17,20,0.85
4,before,18,2,17,20,0.85
4,before,19,1,17,20,0.85
4,before,20,1,15,20,0.75
4,before,21,1,13,20,0.65
4,before,22,2,20,20,1.0
4,before,23,2,20,20,1.0
4,before,24,1,17,20,0.85
4,before,25,2,20,20,1.0
4,before,26,2,20,20,1.0
4,before,27,2,18,20,0.9
4,before,28,1,14,20,0.7
4,before,29,1,16,20,0.8
4,before,30,2,13,20,0.65
4,before,31,2,14,20,0.7
4,before,32,2,19,20,0.95
4,before,33,1,10,20,0.5
4,before,34,2,20,20,1.0
4,before,35,2,14,20,0.7
4,before,36,1,17,20,0.85
4,before,37,1,17,20,0.85
4,before,38,2,20,20,1.0
4,before,39,2,17,20,0.85
4,before,40,1,14,20,0.7
4,before,41,1,10,20,0.5
4,before,42,2,20,20,1.0
4,before,43,2,11,20,0.55
4,before,44,1,12,20,0.6
4,before,45,1,17,20,0.85
4,before,46,2,14,20,0.7
4,before,47,2,19,20,0.95
4,before,48,2,20,20,1.0
4,before,49,2,20,20,1.0
4,before,50,1,10,20,0.5
4,before,51,1,16,20,0.8
4,before,52,1,10,20,0.5
4,before,53,2,20,20,1.0
4,before,54,1,10,20,0.5
4,before,55,2,15,20,0.75
4,before,56,1,17,20,0.85
4,before,57,2,17,20,0.85
4,before,58,2,14,20,0.7
4,before,59,1,13,20,0.65
4,before,60,1,17,20,0.85
4,before,61,1,11,20,0.55
4,before,62,1,15,20,0.75
4,before,63,1,17,20,0.85
4,before,64,2,14,20,0.7
4,before,65,1,16,20,0.8
4,before,66,2,14,20,0.7
4,before,67,2,12,20,0.6
4,before,68,2,14,20,0.7
4,before,69,2,17,20,0.85
4,before,70,1,11,20,0.55
4,before,71,2,13,20,0.65
4,before,72,1,10,20,0.5
4,before,73,2,20,20,1.0
4,before,74,2,20,20,1.0
4,before,75,2,17,20,0.85
4,before,76,2,14,20,0.7
4,before,77,2,17,20,0.85
4,before,78,1,17,20,0.85
4,before,79,2,14,20,0.7
4,before,80,2,17,20,0.85
4,before,81,1,13,20,0.65
4,before,82,2,14,20,0.7
4,before,83,1,16,20,0.8
4,before,84,1,17,20,0.85
4,before,85,2,17,20,0.85
4,before,86,1,11,20,0.55
4,before,87,1,17,20,0.85
4,before,88,2,14,20,0.7
4,before,89,2,14,20,0.7
4,before,90,1,11,20,0.55
4,before,91,2,11,20,0.55
4,before,92,2,14,20,0.7
4,before,93,1,12,20,0.6
4,before,94,1,17,20,0.85
4,before,95,2,14,20,0.7
4,before,96,2,14,20,0.7
4,before,97,2,16,20,0.8
4,before,98,2,10,20,0.5
4,before,99,2,17,20,0.85
4,before,100,2,14,20,0.7
4,before,101,2,8,20,0.4
4,before,102,2,20,20,1.0
4,before,103,2,14,20,0.7
4,before,104,2,15,20,0.75
4,before,105,2,16,20,0.8
4,before,106,2,19,20,0.95
4,before,107,2,12,20,0.6
4,before,108,2,20,20,1.0
4,before,109,2,9,20,0.45
4,before,110,1,15,20,0.75
4,before,111,1,17,20,0.85
4,before,112,2,14,20,0.7
4,before,113,2,14,20,0.7
4,before,114,2,20,20,1.0
4,before,115,1,17,20,0.85
4,before,116,2,20,20,1.0
4,before,117,2,20,20,1.0
4,before,118,2,20,20,1.0
4,before,119,2,20,20,1.0
4,before,120,2,17,20,0.85
4,before,121,2,17,20,0.85
4,before,122,2,20,20,1.0
4,before,123,1,18,20,0.9
4,before,124,2,20,20,1.0
4,before,125,1,14,20,0.7
4,before,126,2,16,20,0.8
4,before,127,1,18,20,0.9
4,before,128,2,20,20,1.0
4,before,129,1,11,20,0.55
4,before,130,2,14,20,0.7
5,after,0,2,16,20,0.8
5,after,1,1,17,20,0.85
5,after,2,1,19,20,0.95
5,after,3,2,19,20,0.95
5,after,4,2,18,20,0.9
5,after,5,2,11,20,0.55
5,after,6,2,18,20,0.9
5,after,7,1,19,20,0.95
5,after,8,2,17,20,0.85
5,after,9,2,17,20,0.85
5,after,10,2,17,20,0.85
5,after,11,1,19,20,0.95
5,after,12,2,18,20,0.9
5,after,13,2,17,20,0.85
5,after,14,2,17,20,0.85
5,after,15,1,19,20,0.95
5,after,16,2,10,20,0.5
5,after,17,1,19,20,0.95
5,after,18,2,18,20,0.9
5,after,19,1,19,20,0.95
5,after,20,2,10,20,0.5
5,after,21,1,16,20,0.8
5,after,22,2,19,20,0.95
5,after,23,2,18,20,0.9
5,after,24,1,19,20,0.95
5,after,25,2,15,20,0.75
5,after,26,2,17,20,0.85
5,after,27,2,17,20,0.85
5,after,28,2,10,20,0.5
5,after,29,1,19,20,0.95
5,after,30,2,16,20,0.8
5,after,31,2,17,20,0.85
5,after,32,2,17,20,0.85
5,after,33,1,19,20,0.95
5,after,34,2,17,20,0.85
5,after,35,2,13,20,0.65
5,after,36,1,18,20,0.9
5,after,37,1,19,20,0.95
5,after,38,2,17,20,0.85
5,after,39,2,17,20,0.85
5,after,40,1,19,20,0.95
5,after,41,2,13,20,0.65
5,after,42,2,17,20,0.85
5,after,43,2,10,20,0.5
5,after,44,2,13,20,0.65
5,after,45,1,19,20,0.95
5,after,46,2,17,20,0.85
5,after,47,2,14,20,0.7
5,after,48,2,17,20,0.85
5,after,49,2,19,20,0.95
5,after,50,2,10,20,0.5
5,after,51,1,15,20,0.75
5,after,52,1,16,20,0.8
5,after,53,2,18,20,0.9
5,after,54,2,16,20,0.8
5,after,55,1,13,20,0.65
5,after,56,1,19,20,0.95
5,after,57,1,12,20,0.6
5,after,58,2,18,20,0.9
5,after,59,1,17,20,0.85
5,after,60,1,19,20,0.95
5,after,61,1,12,20,0.6
5,after,62,2,11,20,0.55
5,after,63,1,19,20,0.95
5,after,64,2,17,20,0.85
5,after,65,1,19,20,0.95
5,after,66,2,16,20,0.8
5,after,67,2,17,20,0.85
5,after,68,2,16,20,0.8
5,after,69,2,18,20,0.9
5,after,70,1,16,20,0.8
5,after,71,1,14,20,0.7
5,after,72,2,17,20,0.85
5,after,73,2,18,20,0.9
5,after,74,2,19,20,0.95
5,after,75,2,19,20,0.95
5,after,76,2,16,20,0.8
5,after,77,2,19,20,0.95
5,after,78,1,18,20,0.9
5,after,79,2,17,20,0.85
5,after,80,2,19,20,0.95
5,after,81,1,18,20,0.9
5,after,82,2,16,20,0.8
5,after,83,1,19,20,0.95
5,after,84,1,19,20,0.95
5,after,85,2,18,20,0.9
5,after,86,1,19,20,0.95
5,after,87,1,19,20,0.95
5,after,88,2,17,20,0.85
5,after,89,2,14,20,0.7
5,after,90,2,12,20,0.6
5,after,91,2,10,20,0.5
5,after,92,2,15,20,0.75
5,after,93,1,11,20,0.55
5,after,94,1,19,20,0.95
5,after,95,2,17,20,0.85
5,after,96,2,15,20,0.75
5,after,97,2,10,20,0.5
5,after,98,1,17,20,0.85
5,after,99,2,17,20,0.85
5,after,100,2,17,20,0.85
5,after,101,1,15,20,0.75
5,after,102,2,18,20,0.9
5,after,103,2,12,20,0.6
5,after,104,2,19,20,0.95
5,after,105,1,16,20,0.8
5,after,106,2,18,20,0.9
5,after,107,2,18,20,0.9
5,after,108,2,17,20,0.85
5,after,109,2,15,20,0.75
5,after,110,2,10,20,0.5
5,after,111,1,19,20,0.95
5,after,112,2,17,20,0.85
5,after,113,2,17,20,0.85
5,after,114,2,17,20,0.85
5,after,115,1,19,20,0.95
5,after,116,2,17,20,0.85
5,after,117,2,18,20,0.9
5,after,118,2,18,20,0.9
5,after,119,2,17,20,0.85
5,after,120,2,16,20,0.8
5,after,121,2,18,20,0.9
5,after,122,2,18,20,0.9
5,after,123,1,19,20,0.95
5,after,124,2,17,20,0.85
5,after,125,1,19,20,0.95
5,after,126,2,17,20,0.85
5,after,127,1,19,20,0.95
5,after,128,2,17,20,0.85
5,after,129,1,17,20,0.85
5,after,130,2,16,20,0.8
5,before,0,2,19,20,0.95
5,before,1,1,19,20,0.95
5,before,2,1,20,20,1.0
5,before,3,2,17,20,0.85
5,before,4,2,19,20,0.95
5,before,5,2,10,20,0.5
5,before,6,2,19,20,0.95
5,before,7,1,20,20,1.0
5,before,8,2,20,20,1.0
5,before,9,2,17,20,0.85
5,before,10,2,17,20,0.85
5,before,11,1,20,20,1.0
5,before,12,2,20,20,1.0
5,before,13,2,17,20,0.85
5,before,14,2,17,20,0.85
5,before,15,1,19,20,0.95
5,before,16,2,12,20,0.6
5,before,17,1,20,20,1.0
5,before,18,2,19,20,0.95
5,before,19,1,20,20,1.0
5,before,20,1,11,20,0.55
5,before,21,1,17,20,0.85
5,before,22,2,17,20,0.85
5,before,23,2,18,20,0.9
5,before,24,1,19,20,0.95
5,before,25,2,17,20,0.85
5,before,26,2,17,20,0.85
5,before,27,2,20,20,1.0
5,before,28,1,12,20,0.6
5,before,29,1,17,20,0.85
5,before,30,2,17,20,0.85
5,before,31,2,17,20,0.85
5,before,32,2,17,20,0.85
5,before,33,1,18,20,0.9
5,before,34,2,17,20,0.85
5,before,35,2,17,20,0.85
5,before,36,1,18,20,0.9
5,before,37,1,20,20,1.0
5,before,38,2,18,20,0.9
5,before,39,2,18,20,0.9
5,before,40,1,20,20,1.0
5,before,41,2,10,20,0.5
5,before,42,2,20,20,1.0
5,before,43,2,11,20,0.55
5,before,44,2,17,20,0.85
5,before,45,1,20,20,1.0
5,before,46,2,17,20,0.85
5,before,47,1,14,20,0.7
5,before,48,2,17,20,0.85
5,before,49,2,20,20,1.0
5,before,50,2,13,20,0.65
5,before,51,1,19,20,0.95
5,before,52,1,20,20,1.0
5,before,53,2,18,20,0.9
5,before,54,2,15,20,0.75
5,before,55,1,18,20,0.9
5,before,56,1,19,20,0.95
5,before,57,1,14,20,0.7
5,before,58,2,18,20,0.9
5,before,59,1,19,20,0.95
5,before,60,1,20,20,1.0
5,before,61,1,10,20,0.5
5,before,62,2,10,20,0.5
5,before,63,1,20,20,1.0
5,before,64,2,17,20,0.85
5,before,65,1,20,20,1.0
5,before,66,2,17,20,0.85
5,before,67,2,18,20,0.9
5,before,68,2,20,20,1.0
5,before,69,2,19,20,0.95
5,before,70,1,20,20,1.0
5,before,71,1,19,20,0.95
5,before,72,2,14,20,0.7
5,before,73,2,18,20,0.9
5,before,74,2,20,20,1.0
5,before,75,2,13,20,0.65
5,before,76,2,17,20,0.85
5,before,77,2,18,20,0.9
5,before,78,1,19,20,0.95
5,before,79,2,17,20,0.85
5,before,80,2,20,20,1.0
5,before,81,1,19,20,0.95
5,before,82,2,17,20,0.85
5,before,83,1,19,20,0.95
5,before,84,1,20,20,1.0
5,before,85,2,20,20,1.0
5,before,86,1,19,20,0.95
5,before,87,1,20,20,1.0
5,before,88,2,17,20,0.85
5,before,89,2,13,20,0.65
5,before,90,2,14,20,0.7
5,before,91,1,10,20,0.5
5,before,92,2,11,20,0.55
5,before,93,2,15,20,0.75
5,before,94,1,20,20,1.0
5,before,95,2,17,20,0.85
5,before,96,2,17,20,0.85
5,before,97,1,14,20,0.7
5,before,98,1,16,20,0.8
5,before,99,2,17,20,0.85
5,before,100,2,17,20,0.85
5,before,101,1,19,20,0.95
5,before,102,2,18,20,0.9
5,before,103,2,12,20,0.6
5,before,104,2,20,20,1.0
5,before,105,1,16,20,0.8
5,before,106,2,17,20,0.85
5,before,107,2,17,20,0.85
5,before,108,2,18,20,0.9
5,before,109,2,11,20,0.55
5,before,110,2,10,20,0.5
5,before,111,1,20,20,1.0
5,before,112,2,17,20,0.85
5,before,113,2,17,20,0.85
5,before,114,2,17,20,0.85
5,before,115,1,20,20,1.0
5,before,116,2,20,20,1.0
5,before,117,2,17,20,0.85
5,before,118,2,17,20,0.85
5,before,119,2,17,20,0.85
5,before,120,2,20,20,1.0
5,before,121,2,20,20,1.0
5,before,122,2,20,20,1.0
5,before,123,1,20,20,1.0
5,before,124,2,17,20,0.85
5,before,125,1,18,20,0.9
5,before,126,2,17,20,0.85
5,before,127,1,19,20,0.95
5,before,128,2,20,20,1.0
5,before,129,1,14,20,0.7
5,before,130,2,15,20,0.75
6,after,0,2,20,20,1.0
6,after,1,1,20,20,1.0
6,after,2,1,20,20,1.0
6,after,3,2,20,20,1.0
6,after,4,2,20,20,1.0
6,after,5,2,10,20,0.5
6,after,6,2,20,20,1.0
6,after,7,1,20,20,1.0
6,after,8,2,19,20,0.95
6,after,9,2,16,20,0.8
6,after,10,2,20,20,1.0
6,after,11,1,20,20,1.0
6,after,12,2,20,20,1.0
6,after,13,2,17,20,0.85
6,after,14,2,20,20,1.0
6,after,15,1,20,20,1.0
6,after,16,2,15,20,0.75
6,after,17,1,20,20,1.0
6,after,18,2,19,20,0.95
6,after,19,1,20,20,1.0
6,after,20,1,11,20,0.55
6,after,21,1,16,20,0.8
6,after,22,2,20,20,1.0
6,after,23,2,20,20,1.0
6,after,24,1,20,20,1.0
6,after,25,2,18,20,0.9
6,after,26,2,20,20,1.0
6,after,27,2,20,20,1.0
6,after,28,2,10,20,0.5
6,after,29,1,20,20,1.0
6,after,30,2,20,20,1.0
6,after,31,2,20,20,1.0
6,after,32,2,20,20,1.0
6,after,33,1,19,20,0.95
6,after,34,2,20,20,1.0
6,after,35,1,13,20,0.65
6,after,36,1,20,20,1.0
6,after,37,1,20,20,1.0
6,after,38,2,20,20,1.0
6,after,39,2,20,20,1.0
6,after,40,1,20,20,1.0
6,after,41,2,14,20,0.7
6,after,42,2,20,20,1.0
6,after,43,2,12,20,0.6
6,after,44,2,14,20,0.7
6,after,45,1,20,20,1.0
6,after,46,2,20,20,1.0
6,after,47,2,16,20,0.8
6,after,48,2,20,20,1.0
6,after,49,2,20,20,1.0
6,after,50,2,15,20,0.75
6,after,51,1,16,20,0.8
6,after,52,1,15,20,0.75
6,after,53,2,20,20,1.0
6,after,54,2,19,20,0.95
6,after,55,1,13,20,0.65
6,after,56,1,20,20,1.0
6,after,57,2,10,20,0.5
6,after,58,2,20,20,1.0
6,after,59,1,20,20,1.0
6,after,60,1,20,20,1.0
6,after,61,1,10,20,0.5
6,after,62,1,11,20,0.55
6,after,63,1,20,20,1.0
6,after,64,2,16,20,0.8
6,after,65,1,20,20,1.0
6,after,66,2,18,20,0.9
6,after,67,2,20,20,1.0
6,after,68,2,20,20,1.0
6,after,69,2,20,20,1.0
6,after,70,1,13,20,0.65
6,after,71,1,10,20,0.5
6,after,72,2,19,20,0.95
6,after,73,2,20,20,1.0
6,after,74,2,20,20,1.0
6,after,75,2,20,20,1.0
6,after,76,2,18,20,0.9
6,after,77,2,20,20,1.0
6,after,78,1,20,20,1.0
6,after,79,2,20,20,1.0
6,after,80,2,20,20,1.0
6,after,81,1,20,20,1.0
6,after,82,2,18,20,0.9
6,after,83,1,20,20,1.0
6,after,84,1,20,20,1.0
6,after,85,2,20,20,1.0
6,after,86,1,20,20,1.0
6,after,87,1,20,20,1.0
6,after,88,2,18,20,0.9
6,after,89,2,15,20,0.75
6,after,90,2,15,20,0.75
6,after,91,2,14,20,0.7
6,after,92,2,15,20,0.75
6,after,93,1,14,20,0.7
6,after,94,1,20,20,1.0
6,after,95,2,20,20,1.0
6,after,96,1,11,20,0.55
6,after,97,2,10,20,0.5
6,after,98,1,19,20,0.95
6,after,99,2,19,20,0.95
6,after,100,2,20,20,1.0
6,after,101,1,17,20,0.85
6,after,102,2,20,20,1.0
6,after,103,2,12,20,0.6
6,after,104,2,20,20,1.0
6,after,105,1,19,20,0.95
6,after,106,2,20,20,1.0
6,after,107,2,20,20,1.0
6,after,108,2,20,20,1.0
6,after,109,2,19,20,0.95
6,after,110,1,11,20,0.55
6,after,111,1,20,20,1.0
6,after,112,2,19,20,0.95
6,after,113,2,19,20,0.95
6,after,114,2,20,20,1.0
6,after,115,1,20,20,1.0
6,after,116,2,20,20,1.0
6,after,117,2,20,20,1.0
6,after,118,2,20,20,1.0
6,after,119,2,20,20,1.0
6,after,120,2,19,20,0.95
6,after,121,2,20,20,1.0
6,after,122,2,20,20,1.0
6,after,123,1,20,20,1.0
6,after,124,2,20,20,1.0
6,after,125,1,19,20,0.95
6,after,126,2,20,20,1.0
6,after,127,1,19,20,0.95
6,after,128,2,20,20,1.0
6,after,129,1,18,20,0.9
6,after,130,2,20,20,1.0
6,before,0,2,19,20,0.95
6,before,1,1,20,20,1.0
6,before,2,1,20,20,1.0
6,before,3,2,20,20,1.0
6,before,4,2,20,20,1.0
6,before,5,2,11,20,0.55
6,before,6,2,20,20,1.0
6,before,7,1,18,20,0.9
6,before,8,2,19,20,0.95
6,before,9,2,20,20,1.0
6,before,10,2,20,20,1.0
6,before,11,1,20,20,1.0
6,before,12,2,20,20,1.0
6,before,13,2,20,20,1.0
6,before,14,2,20,20,1.0
6,before,15,1,20,20,1.0
6,before,16,1,10,20,0.5
6,before,17,1,18,20,0.9
6,before,18,2,19,20,0.95
6,before,19,1,20,20,1.0
